QUEST_LV_0400_20180327_000851	接下來你將要和我奈凌卡一起前往巴伊寶拉女神的領域，{nl}這是人類第一次被邀請前往不可侵犯的領域。{nl}	당신은 지금부터 바이보라 여신의 영역으로 저 네링가와 함께 갈 것입니다.{nl}인간으로서 다가가선 안 될 불가침의 장소에 최초로 초대받을 것입니다.{nl}				네링가
QUEST_LV_0400_20180327_000852	但時機還沒到，從現在起你要先知道一件事，{nl}我奈凌卡會負責說明…	하지만 아직은 아닙니다. 당신이 지금부터 알아야 할 이야기가 있습니다.{nl}저 네링가로부터..				네링가
QUEST_LV_0400_20180327_000853	身為啟示者的你大概對眼前的事件有很多疑問。{nl}	계시자인 당신은 지금의 사건에 많은 의문이 들 것입니다.{nl}				네링가
QUEST_LV_0400_20180327_000854	我奈凌卡將會把拉伊瑪女神的意志轉達給你，{nl}在你需要的時候。	저 네링가가 라이마 여신의 의지를 당신에게 전할 것입니다.{nl}당신에게 필요한 시기에 필요한 만큼 말이죠.				네링가
QUEST_LV_0400_20180327_000855	現在你必須和我奈凌卡一起前往幻想圖書館。{nl}在那邊將會遇見巴伊寶拉女神與追隨女神的奎波爾。{nl}	이제 당신은 저 네링가와 함께 환상도서관으로 들어가야 합니다.{nl}그곳에서 당신은 바이보라 여신과 그녀의 말을 수행하는 큐폴들을 만날 것입니다.{nl}				네링가
QUEST_LV_0400_20180327_000856	他們大概不會歡迎人類前往幻想圖書館。{nl}千萬別忘記，你是受我奈凌卡的推薦而受邀的。{nl}	그들은 인간이 환상도서관에 들어선 걸 환영하지 않을 것입니다.{nl}잊지 마십시오. 당신은 저 네링가의 추천으로 초대받은 겁니다.{nl}				네링가
QUEST_LV_0400_20180327_000857	你的存在將會因為我奈凌卡的關係而受女神信賴，{nl}首先，請獲得女神的信賴。{nl}	지금 당신의 존재는 저 네링가에 의해서만 여신에게 신뢰받을 수 있습니다.{nl}우선은 여신의 신뢰를 얻으십시오.{nl}				네링가
QUEST_LV_0400_20180327_000858	請仔細聆聽女神說的話，並且全心全意完成女神委託的任務。{nl}我先去那邊等你。	여신의 말에 귀를 기울이고 부탁받은 일에 전념하십시오.{nl}먼저 가서 기다리겠습니다.				네링가
QUEST_LV_0400_20180327_000859	女神 巴伊寶拉	여신 바이보라				
QUEST_LV_0400_20180327_000860	好，原來你就是啟示者。奈凌卡已經將你大部分的事都告訴我了。{nl}你從何處而來、又將會被帶去何處…所有的一切…{nl}	그래, 그대가 계시자로군요. 네링가로부터 그대에 대한 대부분의 이야기를 들었습니다.{nl}그대가 어디서 왔고 어디로 이끌려 가는지.. 모든 걸 말입니다.{nl}				여신 바이보라
QUEST_LV_0400_20180327_000861	因此，奈凌卡邀請你來的判斷讓我不禁覺得有些疑惑。{nl}奈凌卡大概已經告訴過你我們將要做些什麼吧？{nl}	그렇기에 그대를 이곳에 초대한 네링가의 판단에 의문이 듭니다.{nl}네링가로부터 우리가 무엇을 하려고 하는지 들으셨겠지요?{nl}				여신 바이보라
QUEST_LV_0400_20180327_000862	我問過奈凌卡了，人類在這裡能做些什麼呢？{nl}針對此一問題，你必須犧牲自已進行證明。{nl}	저는 네링가에게 물었지요. 인간이 과연 이곳에서 무엇을 할 수 있는가?{nl}그대는 이 질문에 자신을 희생하여 증명해야 합니다.{nl}				여신 바이보라
QUEST_LV_0400_20180327_000863	我希望身為人類的你努力不要讓女神的任務受到妨礙，{nl}請協助奈凌卡吧，這就等於是幫我。	제 바람은 인간인 그대가 여신의 일에 방해받지 않도록 노력하는 것입니다.{nl}네링가를 도우십시오. 그게 곧 저를 돕는 일입니다.				여신 바이보라
QUEST_LV_0400_20180327_000864	就如同你看見的一樣，目前巴伊寶拉女神的計畫並沒有你的容身之處。{nl}所以你必須解決女神的小煩惱，藉此取得信賴。{nl}	보신 것처럼 지금은 바이보라 여신의 계획에 당신이 비집고 들어갈 부분이 없습니다.{nl}그래서 여신의 작은 고민거리들을 해결해서 신뢰를 얻어야 합니다.{nl}				네링가
QUEST_LV_0400_20180327_000865	沙烏席斯9館的防禦設施較弱，目前有大量的魔族入侵當中。{nl}但光憑巴伊寶拉女神的奎波爾根本就抵擋不住。{nl}	사우시스 9관은 방어시설이 약하여 현재 많은 수의 마족들이 침입해 들어오고 있습니다.{nl}하지만 바이보라 여신의 큐폴들만으론 막아낼 수 없죠.{nl}				네링가
QUEST_LV_0400_20180327_000866	請你代替他們去戰鬥吧，{nl}只要解決幾隻魔族應該就能獲得信賴。	당신이 그 자리를 대신해주십시오.{nl}마족 몇 마리 처치하는 것만으로도 큰 신뢰를 얻을 수 있을 겁니다.				네링가
QUEST_LV_0400_20180327_000867	我很清楚你的實力了，也很清楚你的能耐。{nl}所以我也很清楚你應該做些什麼事情。	당신의 실력은 이미 알고 있습니다. 당신이 어디까지 할 수 있는지도 알고 있습니다.{nl}그래서 당신이 해야 할 일도 알 수 있습니다.				네링가
QUEST_LV_0400_20180327_000868	表現得很好，{nl}目前巴伊寶拉女神正在巴蘭迪斯2館準備抓魔神吉特涅所需要的陷阱。{nl}	잘 하셨습니다.{nl}현재 바이보라 여신은 발란디스 2관에서 마신 길티네를 잡기 위한 함정을 준비 중입니다.{nl}				네링가
QUEST_LV_0400_20180327_000869	巴伊寶拉女神認為吉特涅想要取得記錄關於她的書，{nl}雖然對女神來說很遺憾，但吉特涅並沒有中計。	바이보라 여신은 길티네가 그녀 자신에 대해 기록된 책을 손에 넣길 원한다고 생각하십니다.{nl}여신에겐 안타까운 일이지만 길티네는 함정에 걸리지 않을 것입니다.				네링가
QUEST_LV_0400_20180327_000870	你需要更加努力，讓巴伊寶拉女神信任你{nl}但是時間是有限的，你要做的事情也已經確定。{nl}	바이보라 여신이 당신을 신뢰하게 만드는 데는 많은 노력이 필요합니다.{nl}하지만 시간은 정해져 있고 당신이 해야 할 일도 정해져 있습니다.{nl}				네링가
QUEST_LV_0400_20180327_000871	要你是保護了女神十分看重的記錄物，一定可以得到很大的效果。{nl}尤其現在這個時候，魔族正由四周闖入，破壞著記錄物。{nl}	당신은 여신이 매우 소중히 여기는 기록물들을 보호한다면 큰 효과를 거둘 수 있을 겁니다.{nl}특히 지금은 마족들이 사방에서 난입하여 기록물들을 파괴하고 다니고 있습니다.{nl}				네링가
QUEST_LV_0400_20180327_000872	請收集四散的記錄紙，{nl}只要找回那些，就可以取得女神的青睞了。	흩어진 기록지들을 모아오십시오.{nl}그것만으로도 여신의 환심을 살 수 있습니다.				네링가
QUEST_LV_0400_20180327_000873	人類能和女神們的命運有關係是一個非常大的榮耀。	여신들의 운명에 인간이 관여할 수 있다는 건 큰 영광일 것입니다.				네링가
QUEST_LV_0400_20180327_000874	這樣就能充分取得青睞。{nl}巴伊寶拉女神認為只要消滅魔神吉特涅就能解決一切。{nl}	이 정도면 충분히 환심을 살 수 있을 겁니다.{nl}바이보라 여신은 마신 길티네를 없애면 모든 일이 해결될 거로 생각하고 있습니다.{nl}				네링가
QUEST_LV_0400_20180327_000875	正確來說，女神想要將吉特涅永遠與世界隔離。{nl}但這個世界受魔族影響發生的一切全都是神樹的關係。{nl}	정확히는 길티네를 이 세계에서 영원히 격리할 생각이지요.{nl}하지만 이 세계에 마족들의 영향으로 벌어지는 모든 일은 신수 그 자체에 원인이 있습니다.{nl}				네링가
QUEST_LV_0400_20180327_000876	魔神吉特涅消失的話，就會出現連女神都招架不住的第2個、第3個的吉特涅。{nl}很遺憾的是，巴伊寶拉女神並不相信拉伊瑪女神的預知。{nl}	마신 길티네가 사라지면 여신이 감당할 수 없는 제2, 제3의 길티네가 등장할 것입니다.{nl}안타깝게도 바이보라 여신은 라이마 여신의 예지를 믿지 않으셨습니다.{nl}				네링가
QUEST_LV_0400_20180327_000877	因此，祂也不相信拉伊瑪女神選上的你。{nl}所以你必須在這裡和我奈凌卡共同讓命運秒針符合拉伊瑪女神的預知進行。	그러기에 라이마 여신이 선택한 당신의 존재도 신뢰하지 않으시지요.{nl}그래서 당신은 여기서 저 네링가와 함께 운명의 초침을 라이마 여신의 예지에 맞출 필요가 있습니다.				네링가
QUEST_LV_0400_20180327_000878	沙烏席斯9館目前正由奎波爾魯吉萊獨自對付魔族，{nl}就算是巴伊寶拉的奎波爾，大概也難以獨自應付數量龐大的魔族吧。{nl}	사우시스 9관은 현재 큐폴 루길레가 단독으로 마족들을 상대하고 있습니다.{nl}아무리 바이보라의 큐폴이어도 이렇게 많은 마족을 혼자 상대할 수는 없습니다.{nl}				네링가
QUEST_LV_0400_20180327_000879	你必須幫助奎波爾魯吉萊，{nl}但突然出現的話，巴伊寶拉的奎波爾大概會對你產生戒心。{nl}	당신은 큐폴 루길레를 도와야 합니다.{nl}하지만 갑작스레 다가가면 바이보라의 큐폴은 인간인 당신을 경계할 것입니다.{nl}				네링가
QUEST_LV_0400_20180327_000880	所以接近奎波爾魯吉萊之前，請先破壞魔族設置的奎波爾陷阱。{nl}看見你的行動後，奎波爾魯吉萊大概就會對你有興趣，當然巴伊寶拉女神同樣也會注意到你。	그러니 큐폴 루길레에게 접근하기 전에 마족들이 설치한 큐폴 덫을 제거하십시오.{nl}당신의 행위를 본 큐폴 루길레가 당신에게 관심을 보일 것입니다. 물론 그 관심은 바이보라 여신에게 전해지겠지요.				네링가
QUEST_LV_0400_20180327_000881	我們必須掌握情況，{nl}觀察後請告訴奈凌卡吧。	우리는 상황을 정확히 인지해야 합니다.{nl}모든 걸 관찰하고 저 네링가에게 말해주십시오.				네링가
QUEST_LV_0400_20180327_000882	奎波爾魯吉萊	큐폴 루길레				
QUEST_LV_0400_20180327_000883	看來你就是奈凌卡邀請來的人類，{nl}人類竟然會在這裡幫助我們…{nl}	당신은 네링가님이 초대하신 인간이시군요.{nl}인간이 이곳에서 우리들을 도울 일이 생기다니..{nl}				큐폴 루길레
QUEST_LV_0400_20180327_000884	你已經夠強，似乎已準備好為女神奉獻了。{nl}要是沒有其他地方呼叫你，你可以幫幫我的忙嗎？	당신은 충분히 강하고 여신을 위해 봉사할 준비가 된 것 같군요.{nl}달리 부르는 곳이 없다면 저를 도와주실 수 있겠습니까?				큐폴 루길레
QUEST_LV_0400_20180327_000885	真是傷腦筋，我明明和巴伊寶拉女神一起封鎖魔族能通往這裡的所有通道了，{nl}但他們到底是從哪冒出來的呢？{nl}	곤란한 상황입니다. 분명 바이보라 님과 함께 이곳으로 통하는 모든 마족들의 통로를 봉쇄했습니다.{nl}하지만 이 녀석들은 도대체 어디서 나오는 걸까요?{nl}				큐폴 루길레
QUEST_LV_0400_20180327_000886	可以確定他們是受某人幫助才能來到這裡的。{nl}這個卷軸透過次元縫隙能感應得到入侵的魔族。{nl}	확실한 건 누군가의 도움으로 그들이 이곳으로 넘어오고 있습니다.{nl}이 스크롤은 희미한 차원의 틈새를 통해 침공하는 마족들을 감지할 수 있습니다.{nl}				큐폴 루길레
QUEST_LV_0400_20180327_000887	使用卷軸尋找魔族入侵的地點，然後將他們一一殲滅吧，{nl}若是有更多的魔族入侵，我大概也無法撐太久。	스크롤을 사용하여 마족들의 침공지점을 찾아 제거해 주세요.{nl}이 이상 녀석들이 밀고 들어오면 저도 오래 버틸 수 없습니다.				큐폴 루길레
QUEST_LV_0400_20180327_000888	這裡長時間以來都是巴伊寶拉女神與奎波爾負責管理，{nl}而且連巴伊寶拉女神的追隨者都不知道這個地方的存在。	이곳은 아주 오랫동안 바이보라 여신과 큐폴들에 의해 관리되어왔습니다.{nl}바이보라 여신의 추종자들조차도 이곳의 존재를 모르도록 특히 주의해왔지요.				큐폴 루길레
QUEST_LV_0400_20180327_000889	辛苦了，{nl}或許你和我們奎波爾一樣也能夠幫助巴伊寶拉女神。	수고하셨습니다.{nl}어쩌면 당신은 우리 큐폴들처럼 바이보라 여신께 도움이 될지도 모르겠군요.				큐폴 루길레
QUEST_LV_0400_20180327_000890	已經有不少的魔族入侵了！{nl}他們正在搜尋圖書館的珍貴紀錄。{nl}	이미 쳐들어온 마족들의 숫자도 한 둘이 아니군요.{nl}녀석들이 도서관의 소중한 기록들을 헤집고 있습니다.{nl}				큐폴 루길레
QUEST_LV_0400_20180327_000891	雖然不清楚他們的目標是什麼，但不能眼睜睜看著魔族碰那些紀錄。{nl}請消滅周圍看得見的敵人。	무엇을 찾는지 몰라도 우리 기록을 마족들이 마음대로 건드리게 놔둘 수 없습니다.{nl}주변에서 보이는 대로 녀석들을 처치해 주세요.				큐폴 루길레
QUEST_LV_0400_20180327_000892	說不定某個偉大的人物或不知名的王國的紀錄已經消失了，{nl}時間拖延越久，損失的紀錄就會越多，請去阻止他們吧。	어쩌면 벌써 어느 위대한 위인이나 이름 모를 왕국의 기록이 사라졌을 수도 있습니다.{nl}시간을 지체할수록 소실되는 기록이 많아질 겁니다. 녀석들을 막아주세요.				큐폴 루길레
QUEST_LV_0400_20180327_000893	真是太感謝了！{nl}多虧你的協助，我們才得以保護大量的紀錄。	정말 감사합니다.{nl}당신의 도움으로 우리가 지켜야 할 많은 기록을 보호할 수 있었습니다.				큐폴 루길레
QUEST_LV_0400_20180327_000894	比起在這裡消滅魔族，你去協助女神會比較好。{nl}我會讓巴伊寶拉女神知道你是一個具備勇氣與犧牲精神的人物！{nl}	당신은 이곳에서 마족들을 처리하는 것보단 여신을 돕는 것이 좋을 것 같습니다.{nl}바이보라 여신께 당신이 보여준 용기와 희생을 알릴 것입니다.{nl}				큐폴 루길레
QUEST_LV_0400_20180327_000895	你也回去告訴奈凌卡你獲得的成果吧，{nl}希望你可以把你的力量用在對的地方。	당신도 네링가 님에게 돌아가서 당신이 거둔 성과를 알려드리십시오.{nl}부디 당신의 힘을 올바른 곳에 사용하시길 바랍니다.				큐폴 루길레
QUEST_LV_0400_20180327_000896	你回來的正好，你協助奎波爾魯吉萊的事情大概已經傳到巴伊寶拉女神耳裡了，{nl}現在我們可以進行下一個階段了。{nl}	잘 돌아오셨습니다. 당신이 큐폴 루길레를 도와준 사실이 바이보라 여신의 귀에도 들어갔을 겁니다.{nl}우린 이제 다음 단계로 넘어갈 수 있습니다.{nl}				네링가
QUEST_LV_0400_20180327_000897	我奈凌卡和你將與你的死對頭見面。{nl}先往沙烏席斯10館移動吧。	저 네링가와 당신은 당신과 오랜 악연이 있는 인물과 만날 것입니다.{nl}우선 사우시스 10관으로 이동합시다.				네링가
