QUEST_LV_0300_20180327_001471	 忍者莫拉薩伊喬接著說，{nl} “溫特史普恩家門以外有力家門的支持，就算只多拉一家，也能維持狀態平衡。若不是一個家門，能確保兩個家門的支持的話，大家反而會覺得情勢對我們比較有利。”	 시노비 모라 사이조가 허턴의 뒤를 이었다.{nl} “윈터스푼 가문 외에 유력한 가문의 지지를 하나만더 끌어내도 상황은 균형을 이룰 수 있습니다. 만약 하나가 아니라 두 가문의 지지를 확보한다면 오히려 대세는 우리에게 있다는 인식을 퍼뜨릴 수 있습니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001472	 庫素梅爾思考了一下說，{nl} “我們現在為了獲得布萊格家門的支持，正在穿過這片森林。若今晚前能見到布萊格家門的家主並說服他，就能解決莫拉所說的問題的一半。若是如此，另一個家門要找誰呢？”	 코소멜이 잠시 생각하다가 말했다.{nl} “우리는 지금 블랙 가문의 지지를 얻어내기 위해 이 숲을 지나던 중이었다. 오늘 밤 안에 블랙 가문의 가주를 만나 설득할 수 있다면 모라가 말한 문제의 반은 해결되는 것이지. 그렇다면 다른 한 가문은 어디에 청을 넣어야 하겠나?”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001473	 河頓回答了問題，{nl} “將天斯頓 侯爵拉攏過來如何？我想天斯頓也不是因為特別喜歡泰凱爾公所以才選擇那邊的。”{nl} 年長的世德柏格慎重地反對。	 허턴이 그 질문에 이렇게 대답했다.{nl} “텐스턴 후작을 이쪽으로 끌어들이는 것은 어떨까요? 텐스턴이 특별히 테켈 공이 좋아서 그쪽을 택한 것은 아니라고 생각합니다.”{nl} 연장자인 세데버그가 신중한 태도로 반대했다.				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001474	 “天斯頓不行。忘記他的領地上毫無道理的檢疫騷動造成的暴動了嗎？若不是那件事折磨先王，說不定先王的壽命還能更久。	 “텐스턴은 안 되네. 그 자의 영지에서 얼토당토 않은 검역 소동을 벌여 폭동이 일어난 것을 잊었나? 그 망할 일만 없어서 선왕의 심기를 괴롭히지만 않았어도 선왕 폐하의 수명이 더 늘어났을지도 모르네.				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001475	我認為泰凱爾公會接受像天斯頓這樣內涵低下的貴族，這件事本身就是他沒有成為王的資質的鐵證。我認為若庫素梅爾殿下登基，必當剝奪天斯頓家門的職位及領地。我們並沒有慘到需要那種人出手幫忙。”	 나는 테켈 공이 텐스턴 같은 질이 떨어지는 귀족을 받은 것 자체가 그가 왕이 될 재목이 아니라는 증거라고 생각하네. 나는 코소멜 전하께서 등극하시면 텐스턴 가문은 그 작위와 영지를 박탈해야 한다고 보네. 그런 인간과 굳이 손을 잡을 만큼 우리가 궁한 것도 아니네.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001476	 河頓點了點頭又說，{nl} “即使如此，事實上天斯頓家門的財力是一大威脅。即使那是行低下句當之舉賺來的也一樣。”	 허턴이 고개를 끄덕이면서도 이렇게 말했다.{nl} “그래도 현실적으로 텐스턴 가문의 재력은 큰 위협이 될 것입니다. 아무리 그 돈이 좋지 않게 긁어 모은 것이라도 말입니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001477	 世德柏格說，{nl} “若是錢，不會有比他更富有的家門嗎？在王國各地握有廣闊領地的家門。”{nl} “是說葛林家門？但是那些人對於經營農場和果樹園以外的事會關心嗎？每年雖然產量多，他們也只儲蓄一部分，說剩下的是女神的恩惠，不是給各教團貢獻公物，就是分給貧窮人家，這不是那個家門的習慣嗎？他們怎麼會插手這種事。”	 세데버그가 말했다.{nl} “돈이라면 그보다 부유한 가문도 있지 않은가? 왕국에서 가장 넓은 영지를 곳곳에 소유한 가문.”{nl} “그린 가문 말씀이십니까? 하지만 그 사람들은 농장과 과수원을 경영하는 일 말고는 관심이 없지 않습니까? 해마다 소출은 많지만, 그 많은 소출로 일정액을 축적하면 나머지는 여신의 은혜라며 각 교단에 공물로 바치거나 빈자들에게 나눠주는 것. 그게 그 가문의 관습 아닙니까? 이런 일에 끼어들리 없습니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001478	 庫素梅爾笑著說，{nl} “即使如此，他們若支持我們，就能不見血地解決此事阿。”{nl} 	 코소멜이 그 말에 웃으며 말했다.{nl} “그런데도 그들이 우리를 지지한다면 이 일은 피를 보지 않고 끝날 수 있네.”{nl} 				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001479	世德柏格果然也同意地說，{nl}“以結出的煉金術和技術及傳統自豪的溫特史普恩，和利迪亞夏班活躍時期起在軍中累積廣闊的人脈的布萊格家門，加上多行善舉成為許多王國臣民之助的葛林家門的財力，若他們支持我們，一定能在內戰之前解決繼承問題。”	세데버그 역시 동조하면서 말했다.{nl}“뛰어난 연금술과 기술 그리고 전통을 자랑하는 윈터스푼에 리디아 샤펜이 활동하던 시절부터 군부에 넓은 인맥을 쌓은 블랙 가문, 선행으로 많은 왕국 신민들의 의지가 되 주고 있는 그린 가문의 재력이 우리와 함께 한다면, 확실히 내전으로 가기 전에 승계문제를 종식할 수 있을 것입니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001480	 庫素梅爾說，{nl} “必須如此，若內戰開始，雖然是由跟隨我或泰凱爾的少數貴族何其私兵開始，不管誰贏，戰爭一久王國軍也會被捲入。	 코소멜이 말했다.{nl} “반드시 그리 되어야 하네. 일단 내전이 시작되면 나와 테켈을 따르는 소수 귀족들 그리고 그들이 지닌 사병만으로 싸움이 시작되겠지만, 누가 이기건 싸움이 길어지면 왕국군도 휘말리게 된다.				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001481	必須有王國軍介入才能決定王位是個問題，相反的必須依靠貴族的私兵登上王位也是問題。這次紛爭必須在發展成實戰前解決。	왕국군이 개입해서야 왕위가 결정되고 문제고, 반대로 귀족들의 사병에 의해서만 왕위에 올라도 문제다. 이번 싸움은 실전에 들어가기 전에 승부를 내야 한다.				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001482	不論是我還是泰凱爾，失敗的一方必須被流配到大森林地帶度過餘生。若非如此，不論是誰勝利，日後都會讓王國陷入危機。”	나든 테켈이든 이기지 못하는 쪽은 대삼림지대로 유배되어 여생을 보내는 것으로 끝나야 한다. 그렇지 않다면 결과가 누구의 승리건 왕국의 앞날을 위태하게 만들 것이다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001483	 河頓反應說，{nl} “雖然我們當然會贏，但若泰凱爾公的流配地不是大森林地帶，而是卡雷伊瑪斯就好了。”{nl} 庫素梅爾咯咯笑著說，{nl} “再怎麼不滿泰凱爾，也太誇張了吧？先不管那個，誰要去葛林家門？	 허턴이 그 말에 이렇게 반응했다.{nl} “우리가 이기는 것은 당연하지만, 테켈 공의 유배지는 대삼림지대가 아니라 칼레이마스면 좋겠습니다.”{nl} 코소멜이 껄걸 웃으며 말했다.{nl} “아무리 테켈이 마음에 안 들어도 그건 좀 심하지 않은가? 그건 그렇고 그린 가문에는 누구를 보낸다?				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001484	世德柏格說，{nl} “不管怎麼說，不該讓較有資歷的我去嗎？”{nl} 庫素梅爾搖搖頭，{nl} “不，布萊格家門的人們都很剛直，若不是位同未來宰相的人，是無法博得他們歡心的。”	세데버그가 말했다.{nl} “아무래도 연륜이 있는 제가 가야 하지 않겠습니까?”{nl} 코소멜이 고개를 가로저었다.{nl} “아니오. 블랙 가문의 사람들은 강직한 사람들. 미래 국왕의 재상이 동석하지 않는다면 그들의 마음을 얻을 수 없소.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001485	 河頓站了出來，{nl} “那我去吧。”	 허턴이 나섰다.{nl} “그럼 제가 가겠습니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001486	庫素梅爾在煩惱河頓的提案時，忍者 莫拉 薩伊喬說了，{nl}“河頓卿還太年輕了。而且陛下的安危需要他的劍術。再加上布萊格家門的人們都是天生武將，若展示一下河頓卿的劍術，也許能博得好感。葛林家門就讓我去吧。”	허턴의 제안에 코소멜이 고민할 때 시노비 모라 사이조가 말했다.{nl}“허턴 경은 너무 젊습니다. 또한 그의 검술은 폐하의 호위에 꼭 필요합니다. 또한 블랙 가문 사람들은 천성이 무인이라 허턴 경이 검술을 좀 보여주면 크게 호감을 살 수도 있습니다. 그린 가문에는 제가 가겠습니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001487	 河頓又說，{nl} “我不是貶低莫拉大姊，怎麼說忍者對國民來說還是很陌生的存在。就算是歷史短暫寒微的貴族，名分上也是貴族末端，我去會不會比較好？”	 허턴이 다시 말했다.{nl} “모라 누님을 폄하하는 것은 아니지만, 아무래도 시노비는 왕국 사람들에게는 낯선 존재입니다. 비록 역사가 짧은 한미한 귀족이라도 명색이 귀족 말단인 제가 가는 편이 역시 낫지 않겠습니까?”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001488	 莫拉又反對，{nl} “不是說河頓卿不聰明，但以你大喇喇的聰明，可能無法說服悠悠自適的葛林家門。以忍者的情報和工作達人，交給我，我一定會取得葛林家門的支援的。”	 모라가 다시 반대했다.{nl} “허턴 경이 총명하지 않은 것은 아니지만, 그런 정직한 총명함으론 유유자적하고 있는 그린 가문을 설득할 수 없습니다. 시노비는 정보와 공작의 달인. 맡겨 주시면 반드시 그린 가문의 지원을 얻어내겠습니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001489	 庫素梅爾問了，{nl} “你說的情報收集和稱做工作的事，若傷及我們的威信可不行。”{nl} 莫拉 薩伊喬回答，{nl} “交給我吧，陛下的品味下，絕對不是誰都能做的事。只要把證明身分的信交給葛林家門就行了。”	 코소멜이 물었다.{nl} “그 정보수집과 공작이란 것을 하면서 혹시라도 우리의 위신을 상하게 하면 안 되네.”{nl} 모라 사이조가 답했다.{nl} “맡겨주십시오. 폐하의 품위에 누가 될 일은 절대 하지 않을 것입니다. 그린 가문에 제 신분을 증명할 서한만 주시면 됩니다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001490	 “好，相信你，拜託你了。此事辦好，我登上王座的話，一定會公布將忍者堂堂正正列入大師的。當然初代大師就會是莫拉 薩伊喬你了。不僅如此，日後也會讓你的後輩們能為王室效力的。”	 “그럼 믿겠다. 부탁한다. 이 일이 잘 되고 내가 왕좌에 오르면 시노비를 어엿한 마스터를 둘 수 있는 직업으로 공표할 것이다. 물론 초대 마스터는 모라 사이조 그대가 될 것이다. 뿐만 아니라 앞으로도 그대의 후인들이 왕실을 위해 봉사할 수 있도록 할 것이다.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001491	 “我的榮幸，陛下。那麼路途遙遠，我就先告辭了。艾夫萊德 河頓卿，陛下的安危倚靠你的劍，請銘記在心。”{nl} 剛說完，還未聽到回答，莫拉 薩伊喬就消失了。{nl} 河頓對著已經消失的莫拉 薩伊喬莫名地嘟囔，{nl} “那麼擔心的話，將目前為止幾次阻止陛下被暗殺的實力反面向泰凱爾公發揮，事情不就簡單多了..”	 “영광입니다. 폐하. 그럼 갈 길이 머니 저는 지금 떠나겠습니다. 알프레드 허턴 경. 폐하의 안위가 그대의 검에 달렸음을 명심해 주세요.”{nl} 그 말을 끝으로 자신의 말에 대한 답도 듣지 않고, 모라 사이조의 모습이 사라졌다.{nl} 허턴이 이미 사라진 모라 사이조에 관계없이 중얼거렸다.{nl} “그렇게 걱정 되면 이제까지 몇 번이나 폐하의 암살을 막아낸 실력을 발휘해 반대로 테켈 공에게 가면 일이 더 간단할 텐데..”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
QUEST_LV_0300_20180327_001492	 世德柏格這麼說，{nl} “我們有需要模仿泰凱爾公嗎？暗殺這種極端行為，不需陛下，我就不同意了。”	 세데버그가 그 말에 이렇게 말했다.{nl} “우리가 테켈 공의 흉내를 낼 필요가 있나? 암살 따위로 등극하는 일은 폐하 이전에 나부터라도 원치 않네.”				제1차 왕위 계승분쟁기의 시노비 마스터 - 제1권
