QUEST_JOBSTEP_20150317_000995	我要幫助輕裝步兵大師	펠타스타 마스터를 돕겠다고 한다				
QUEST_JOBSTEP_20150317_000996	為了百姓與盾牌之劍[高地戰士轉職](2)	국민과 방패를 위한 검[하이랜더 전직](2)				
QUEST_JOBSTEP_20150317_000997	我要幫助騎士團長烏斯卡	기사단장 우스카를 돕겠다고 한다				
QUEST_JOBSTEP_20150317_000998	為了百姓與盾牌之劍[高地戰士轉職](3)	국민과 방패를 위한 검[하이랜더 전직](3)				
QUEST_JOBSTEP_20150317_000999	我要前往水晶礦山2層	수정광산 2층으로 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001000	為了百姓與盾牌之劍[高地戰士轉職](4)	국민과 방패를 위한 검[하이랜더 전직](4)				
QUEST_JOBSTEP_20150317_001001	我要去找高地戰士大師	하이랜더 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001002	我待會再來	잠시 후에 다시 오겠다고 한다				
QUEST_JOBSTEP_20150317_001003	飛禽的干擾[輕裝步兵轉職](1)	날짐승의 방해[펠타스타 전직](1)				
QUEST_JOBSTEP_20150317_001004	我接受委託	의뢰를 받아들인다고 한다				
QUEST_JOBSTEP_20150317_001005	飛禽的干擾[輕裝步兵轉職](2)	날짐승의 방해[펠타스타 전직](2)				
QUEST_JOBSTEP_20150317_001006	我去找造箭者大師	플레쳐 마스터를 찾아가겠다고 한다				
QUEST_JOBSTEP_20150317_001007	飛禽的干擾[輕裝步兵轉職](3)	날짐승의 방해[펠타스타 전직](3)				
QUEST_JOBSTEP_20150317_001008	沒有其他方法嗎？	그래도 어떻게 안되겠냐고 하소연해본다				
QUEST_JOBSTEP_20150317_001009	放棄	포기한다				
QUEST_JOBSTEP_20150317_001010	飛禽的干擾[輕裝步兵轉職](4)	날짐승의 방해[펠타스타 전직](4)				
QUEST_JOBSTEP_20150317_001011	我回去找輕裝步兵大師	펠타스타 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001012	登陸的海賊[海賊轉職]	육지로 나온 해적[커세어 전직]				
QUEST_JOBSTEP_20150317_001013	我會把物品找回來	물건을 되찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001014	劍與盾之牆[圓盾劍士轉職]	검과 방패의 벽[로델레로 전직]				
QUEST_JOBSTEP_20150317_001015	答應和大師對決	마스터와의 대련을 받아들인다				
QUEST_JOBSTEP_20150317_001016	第一支箭[弓箭手轉職](1)	첫 번째 화살[아처 전직](1)				
QUEST_JOBSTEP_20150317_001017	我要去找造箭者大師	플레쳐 마스터에게 가보겠다고 한다				
QUEST_JOBSTEP_20150317_001018	第一支箭[弓箭手轉職](2)	첫 번째 화살[아처 전직](2)				
QUEST_JOBSTEP_20150317_001019	我會取回優質磨刀石	질 좋은 숫돌을 구해 오겠다고 한다				
QUEST_JOBSTEP_20150317_001020	第一支箭[弓箭手轉職](3)	첫 번째 화살[아처 전직](3)				
QUEST_JOBSTEP_20150317_001021	我回去找弓箭手大師	아처 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001022	我待會再去	조금만 더 있다 간다고 한다				
QUEST_JOBSTEP_20150317_001023	影子的蹤跡[遊俠轉職]	그림자의 발자취[레인저 전직]				
QUEST_JOBSTEP_20150317_001024	我接受委託	의뢰를 받아 들이겠다고 한다				
QUEST_JOBSTEP_20150317_001025	預防危機[工兵轉職]	위기예습[새퍼 전직]				
QUEST_JOBSTEP_20150317_001026	要前往磨破的旗幟森林	해진깃발 숲으로 가겠다고 한다				
QUEST_JOBSTEP_20150317_001027	發出聲音的樹木[造箭者轉職]	소리나는 나무[플레쳐 전직]				
QUEST_JOBSTEP_20150317_001028	怎樣才能取得？	어떻게 하면 구할 수 있을지 물어본다				
QUEST_JOBSTEP_20150317_001029	狩獵的法則[獵人轉職]	사냥의 정석[헌터 전직]				
QUEST_JOBSTEP_20150317_001030	會去狩獵母親怪物	어미 몬스터를 사냥하고 오겠다고 한다				
QUEST_JOBSTEP_20150317_001031	日用猛毒[巫蠱師轉職]	일용할 맹독[무고사 전직]				
QUEST_JOBSTEP_20150317_001032	我去收集毒	독을 모아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001033	好危險，我拒絕	위험하니 거절한다				
QUEST_JOBSTEP_20150317_001034	在掌心之中[斥候轉職]	손바닥 안[스카우트 전직]				
QUEST_JOBSTEP_20150317_001035	尋找傳說[弩箭手轉職]	전설을 찾아서[쿼렐슈터 전직]				
QUEST_JOBSTEP_20150317_001036	我去把拓印帶回來	탁본을 떠 오겠다고 한다				
QUEST_JOBSTEP_20150317_001037	陣風[流氓轉職]	한바탕[로그 전직]				
QUEST_JOBSTEP_20150317_001038	接受考驗	시험을 받아들인다				
QUEST_JOBSTEP_20150317_001039	能力證明[重裝步兵轉職]	능력증명[하플라이트 전직]				
QUEST_JOBSTEP_20150317_001040	資格證明[野蠻人轉職]	자격증명[바바리안 전직]				
QUEST_JOBSTEP_20150317_001041	我先消滅耶庫再回來	예쿱을 먼저 처치하고 오겠다고 한다				
QUEST_JOBSTEP_20150317_001042	大收穫[侍從轉職]	월척[스콰이어 전직]				
QUEST_JOBSTEP_20150317_001043	我練習後再來	연습해 오겠다고 한다				
QUEST_JOBSTEP_20150317_001044	隊形的中心[百夫長轉職]	대형의 중심[센츄리온 전직]				
QUEST_JOBSTEP_20150317_001045	瞄準[弓箭手轉職]	겨냥[아처 전직]				
QUEST_JOBSTEP_20150317_001046	我接受考驗	시험을 받아들이겠다고 한다				
QUEST_JOBSTEP_20150317_001047	百發百中[遊俠轉職]	백발백중[레인저 전직]				
QUEST_JOBSTEP_20150317_001048	我去獵捕地心蟲王	리버피드를 잡겠다고 한다				
QUEST_JOBSTEP_20150317_001049	顏面掃地[弩箭手轉職]	구겨진 체면[쿼렐슈터 전직]				
QUEST_JOBSTEP_20150317_001050	我去消滅牠	해치우고 오겠다고 한다				
QUEST_JOBSTEP_20150317_001051	供應陷阱零件[工兵轉職]	함정부품 조달[새퍼 전직]				
QUEST_JOBSTEP_20150317_001052	懶惰的對手[獵人轉職]	게으른 상대[헌터 전직]				
QUEST_JOBSTEP_20150317_001053	我願意獵捕米諾牛頭怪	미노타우로스를 사냥하겠다고 한다				
QUEST_JOBSTEP_20150317_001054	敏捷的身手[巫蠱師轉職]	날렵한 솜씨[무고사 전직]				
QUEST_JOBSTEP_20150317_001055	要消滅拉查托特	라자토드를 처치하겠다고 한다				
QUEST_JOBSTEP_20150317_001056	尾巴長就會被捉住[斥候轉職]	꼬리가 길면 잡힌다[스카우트 전직]				
QUEST_JOBSTEP_20150317_001057	給我能夠證明實力的任務	실력을 증명할 수 있는 과제를 달라고 한다				
QUEST_JOBSTEP_20150317_001058	我下次再來	다음에 다시 찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001059	踩尾巴[流氓轉職]	꼬리밟기[로그 전직]				
QUEST_JOBSTEP_20150317_001060	接受對決	대련을 받아 들인다				
QUEST_JOBSTEP_20150317_001061	拒絕對決	대련을 거절한다				
QUEST_JOBSTEP_20150317_001062	易燃石[造箭者轉職]	잘 타는 돌맹이[플레쳐 전직]				
QUEST_JOBSTEP_20150317_001063	會帶來易燃石	잘 타는 돌멩이를 구해 오겠다고 한다				
QUEST_JOBSTEP_20150317_001064	徵集挑戰者[黑暗騎兵轉職]	도전자 모집[슈바르츠라이터 전직]				
QUEST_JOBSTEP_20150317_001065	接受決鬥邀請	결투를 받아 들인다				
QUEST_JOBSTEP_20150317_001066	治療藥材[牧師轉職]	치유약 재료[클레릭 전직]				
QUEST_JOBSTEP_20150317_001067	詢問該怎麼做。	어떻게 하면 되는지 묻는다				
QUEST_JOBSTEP_20150317_001068	我再考慮一下	좀 더 생각해 보겠다고 한다				
QUEST_JOBSTEP_20150317_001069	採集野花花蕊中/#SITGROPESET/3/TRACK_BEFORE/None	야생화 꽃술 채집 중/#SITGROPESET/3/TRACK_BEFORE/None				
QUEST_JOBSTEP_20150317_001070	回收聖物[聖火祭司轉職]	성물 회수[크리비 전직]				
QUEST_JOBSTEP_20150317_001071	我願意到市中心街道找回聖物	중심시가에서 성물을 되찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001072	淨化邪惡氣息[聖水祭司轉職]	사악한 기운 정화[프리스트 전직]				
QUEST_JOBSTEP_20150317_001073	我願意驅魔	퇴마하겠다고 한다				
QUEST_JOBSTEP_20150317_001074	咒術人偶[邪靈祭司轉職]	주술 인형[보코르 전직]				
QUEST_JOBSTEP_20150317_001075	我願意取回精髓	정수를 구해 오겠다고 한다				
QUEST_JOBSTEP_20150317_001076	尋找材料[雕刻師轉職]	재료 찾기[딥디르비 전직]				
QUEST_JOBSTEP_20150317_001077	我願意幫忙取回材料	재료를 구해다 주겠다고 한다				
QUEST_JOBSTEP_20150317_001078	睡眠障礙的原因[聖者 轉職]	수면 장애의 원인[사두 전직]				
QUEST_JOBSTEP_20150317_001079	我願意幫忙	돕겠다고 한다				
QUEST_JOBSTEP_20150317_001080	信仰證明[聖殿十字軍轉職]	신앙 증명[팔라딘 전직]				
QUEST_JOBSTEP_20150317_001081	我什麼都能做	뭐든 할 수 있다고 한다				
QUEST_JOBSTEP_20150317_001082	速戰速決[武僧轉職]	속전속결[몽크 전직]				
QUEST_JOBSTEP_20150317_001083	我會把證據帶回來	증거를 가져 오겠다고 한다				
QUEST_JOBSTEP_20150317_001084	遺失免死牌的代價[寬恕者轉職]	잃어버린 면죄부의 대가[파드너 전직]				
QUEST_JOBSTEP_20150317_001085	我願意幫忙找回款項	대금을 찾아 주겠다고 한다				
QUEST_JOBSTEP_20150317_001086	確認車輪中/MAKING/3/TRACK_BEFORE/None	수레 확인 중/MAKING/3/TRACK_BEFORE/None				
QUEST_JOBSTEP_20150317_001087	指導者的選擇[神諭師轉職]	조언자의 선택[오라클 전직]				
QUEST_JOBSTEP_20150317_001088	淨化魔氣[聖水祭司轉職]	마기 정화[프리스트 전직]				
QUEST_JOBSTEP_20150317_001089	我願意完成考驗	시련을 수행하겠다고 한다				
QUEST_JOBSTEP_20150317_001090	挽救聖物[聖火祭司轉職]	성물 구출[크리비 전직]				
QUEST_JOBSTEP_20150317_001091	我願意尋找聖火祭司兄弟	크리비 형제를 찾겠다고 한다				
QUEST_JOBSTEP_20150317_001092	敲門中/KNOCK/1/TRACK_BEFORE/None	노크 중/KNOCK/1/TRACK_BEFORE/None				
QUEST_JOBSTEP_20150317_001093	劍士之路[劍士轉職]	소드맨의 길[소드맨 전직]				
QUEST_JOBSTEP_20150317_001094	我願意收集石頭歐魯卡的心臟	스톤오르카의 심장을 모아오겠다고 한다				
QUEST_JOBSTEP_20150317_001095	法師的正道[法師轉職]	위저드의 정도[위저드 전직]				
QUEST_JOBSTEP_20150317_001096	能力證明[弓箭手轉職]	실력 증명[아처 전직]				
QUEST_JOBSTEP_20150317_001097	我願意挑戰	도전해 보겠다고 한다				
QUEST_JOBSTEP_20150317_001098	救贖的項鍊[牧師轉職]	구원의 목걸이[클레릭 전직]				
QUEST_JOBSTEP_20150317_001099	我願意收集綠色膏藥	녹색 고약을 모아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001100	運送聖物[聖火祭司轉職]	성물 배달[크리비 전직]				
QUEST_JOBSTEP_20150317_001101	靈魂入門[邪靈祭司轉職]	영혼에의 입문 [보코르 전직]				
QUEST_JOBSTEP_20150317_001102	我願意製作人偶	인형을 만들어 오겠다고 한다				
QUEST_JOBSTEP_20150317_001103	初入正道[輕裝步兵轉職]	정도 입문 [펠타스타 전직]				
QUEST_JOBSTEP_20150317_001104	我願意執行入門任務	입문 과제를 수행하겠다고 한다				
QUEST_JOBSTEP_20150317_001105	解決煩惱[高地戰士轉職]	근심해결 [하이랜더 전직]				
QUEST_JOBSTEP_20150317_001106	我以後再來	나중에 다시 찾아오겠다고 한다				
QUEST_JOBSTEP_20150317_001107	學術上的問題[烈焰法師轉職]	학구적 질문 [파이로맨서 전직]				
QUEST_JOBSTEP_20150317_001108	我下次再來	다음에 다시 찾아오겠다고 한다				
QUEST_JOBSTEP_20150317_001109	竊取歷史[寒冰法師轉職]	사적 절취 [크리오맨서 전직]				
QUEST_JOBSTEP_20150317_001110	Notice/空箱子	Notice/빈 상자				
QUEST_JOBSTEP_20150317_001111	治療師之路[牧師轉職](1)	치유사의 길[클레릭 전직](1)				
QUEST_JOBSTEP_20150317_001112	我願意去找百夫長大師	센츄리온 마스터에게 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001113	太遠了	너무 멀다고 한다				
QUEST_JOBSTEP_20150317_001114	治療師之路[牧師轉職](2)	치유사의 길[클레릭 전직](2)				
QUEST_JOBSTEP_20150317_001115	我願意採集尼扣堤亞	니코티아를 채집하겠다고 한다				
QUEST_JOBSTEP_20150317_001116	我要直接回去	그냥 돌아가겠다고 한다				
QUEST_JOBSTEP_20150317_001117	治療師之路[牧師轉職](3)	치유사의 길[클레릭 전직](3)				
QUEST_JOBSTEP_20150317_001118	永恆的膜拜[聖火祭司轉職](1)	영원한 경배[크리비 전직](1)				
QUEST_JOBSTEP_20150317_001119	我願意前往參拜聖地	성지순례를 떠나겠다고 한다				
QUEST_JOBSTEP_20150317_001120	永恆的膜拜[聖火祭司轉職](2)	영원한 경배[크리비 전직](2)				
QUEST_JOBSTEP_20150317_001121	我願意消滅怪物	몬스터를 처치해 주겠다고 한다				
QUEST_JOBSTEP_20150317_001122	永恆的膜拜[聖火祭司轉職](3)	영원한 경배[크리비 전직](3)				
QUEST_JOBSTEP_20150317_001123	我願意馬上前往佩迪米安	이제 페디미안으로 떠나겠다고 한다				
QUEST_JOBSTEP_20150317_001124	我想再待一下	잠시만 머무르겠다고 한다				
QUEST_JOBSTEP_20150317_001125	無盡的淨化[聖水祭司轉職]	끊임없는 정화[프리스트 전직]				
QUEST_JOBSTEP_20150317_001126	我願意去淨化邪惡氣息	사악한 기운을 정화하러 가겠다고 한다				
QUEST_JOBSTEP_20150317_001127	遺留下來的記憶[邪靈祭司轉職](1)	남겨진 기억[보코르 전직](1)				
QUEST_JOBSTEP_20150317_001128	我願意取回寶石	보석을 받아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001129	遺留下來的記憶[邪靈祭司轉職](2)	남겨진 기억[보코르 전직](2)				
QUEST_JOBSTEP_20150317_001130	我要回去找邪靈祭司大師	보코르 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001131	好可怕，我不去	무서우니 그만 두겠다고 한다				
QUEST_JOBSTEP_20150317_001132	遺留下來的記憶[邪靈祭司轉職](3)	남겨진 기억[보코르 전직](3)				
QUEST_JOBSTEP_20150317_001133	我去告訴聖火祭司大師	크리비 마스터에게 전하겠다고 한다				
QUEST_JOBSTEP_20150317_001134	好可怕，我不去	무서우니까 그만두겠다고 한다				
QUEST_JOBSTEP_20150317_001135	遺留下來的記憶[邪靈祭司轉職](4)	남겨진 기억[보코르 전직](4)				
QUEST_JOBSTEP_20150317_001136	我願意消滅毒魔蛙圖圖	투투를 처치하겠다고 한다				
QUEST_JOBSTEP_20150317_001137	女神像保養[雕刻師轉職](1)	여신상 관리[딥디르비 전직](1)				
QUEST_JOBSTEP_20150317_001138	女神像保養[雕刻師轉職](2)	여신상 관리[딥디르비 전직](2)				
QUEST_JOBSTEP_20150317_001139	我會去找聖火祭司大師	크리비 마스터에게 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001140	女神像保養[雕刻師轉職](3)	여신상 관리[딥디르비 전직](3)				
QUEST_JOBSTEP_20150317_001141	我會去找聖水祭司大師	프리스트 마스터에게 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001142	女神像保養[雕刻師轉職](4)	여신상 관리[딥디르비 전직](4)				
QUEST_JOBSTEP_20150317_001143	我會去找邪靈祭司大師	보코르 마스터에게 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001144	女神像保養[雕刻師轉職](5)	여신상 관리[딥디르비 전직](5)				
QUEST_JOBSTEP_20150317_001145	我願意去保養女神像	여신상을 관리하러 가겠다고 한다				
QUEST_JOBSTEP_20150317_001146	請給我時間準備	준비 할 시간을 달라고 한다				
QUEST_JOBSTEP_20150317_001147	被選擇的人[聖者轉職]	선택 받은 자[사두 전직]				
QUEST_JOBSTEP_20150317_001148	為了教堂[聖殿十字軍轉職]	성전을 위해[팔라딘 전직]				
QUEST_JOBSTEP_20150317_001149	答應和大師對決	마스터와의 대련에 응한다				
QUEST_JOBSTEP_20150317_001150	鍛鍊身心[武僧轉職]	심신 단련[몽크 전직]				
QUEST_JOBSTEP_20150317_001151	愛惜財物[寬恕者轉職](1)	재물에도 은혜를[파드너 전직](1)				
QUEST_JOBSTEP_20150317_001152	愛惜財物[寬恕者轉職](3)	재물에도 은혜를[파드너 전직](3)				
QUEST_JOBSTEP_20150317_001153	我願意去消滅魔斯怪	모스템을 처치하러 가겠다고 한다				
QUEST_JOBSTEP_20150317_001154	我放棄	포기하겠다고 한다				
QUEST_JOBSTEP_20150317_001155	愛惜財物[寬恕者轉職](2)	재물에도 은혜를[파드너 전직](2)				
QUEST_JOBSTEP_20150317_001156	法師們的活動[法師轉職]	위저드들의 활동[위저드 전직]				
QUEST_JOBSTEP_20150317_001157	我接受考驗	시험에 응하겠다고 한다				
QUEST_JOBSTEP_20150317_001158	貫穿往前邁進的[鐵甲騎兵轉職]	꿰뚫고 나아가는[캐터프랙트 전직]				
